,tweets,timestamp
71,RT @omar_journalist: یہ بھی کسی کو نظر آ رہا یا گھاس کو لگاٸی آگ ڈھونڈ رہےہیں سب۔ https://t.co/OAFdU89Qso,Wed May 25 19:27:30 +0000 2022
72,سعد رفیق نے چند روز پہلے کہا تھا کہ رانا ثنا اللہ پی ٹی آئی والوں کی منجی ٹھوکے گا۔ بات صحیح ثابت ہوئی۔ رانا ثنااللہ کے حکم پر پر امن شہریوں پر حکومتی جبر و تشدد کی نئی مثالیں قائم کردی گئیں۔,Wed May 25 19:27:30 +0000 2022
73,"وہ رانے ثنااللہ کو بتانا تھا کہ علی آمین گندہ پور اسلام آباد میں داخل ھو چکا ھے۔
غیرت کھا اور سامنے آ",Wed May 25 19:27:31 +0000 2022
74,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:31 +0000 2022
75,عدالت نے فیصلہ دیا کہ مزید شیلنگ اور آنسو گیس فائر نہیں ہوں گے، اسلام آباد میں کھلے عام یہ دنوں ہو رہے ہیں، کیا اب رات کو عدالت کھلے گی؟ لوگوں کی جان و مال کی حفاظت سے زیادہ اہم قومی معاملہ کیا ہو سکتا ہے؟ #حقیقی_آزادی_مارچ,Wed May 25 19:27:31 +0000 2022
76,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:31 +0000 2022
77,"ظلم بچے جن رہا ہے کوچہ و بازار می
عدل کو بھی صاحب اولاد ہونا چاہئے

پی ٹی آئی کے فسادیوں نے عمران خان کے حکم پر  اسلام آباد چائنہ چوک میٹرو اسٹیشن کو آگ لگا دی کاش آج بھی 12 بجے عدالت کھل جاتی
#فتنہ_مارچ_ناکام 
#پاکستان_دشمن_مارچ https://t.co/y83rI96z2c",Wed May 25 19:27:31 +0000 2022
78,RT @Kurii_punjabi1: سپریم کورٹ آف پاکستان نے ان شرپسندوں کو فری ہینڈ دیا جتنا جانی و مالی نقصان ہوگا وہ یہ ججز پورا کریں گے,Wed May 25 19:27:31 +0000 2022
79,"ن لیگ کا اپنا صحافی تک چیخ پڑا جو اس حیوان امپورٹڈ حکومت اور نیوٹرل نے پاکستانیوں پر ظلم کے پہاڑ ڈھائے

@amnesty

#PakistanUnderFascism 
https://t.co/PkfD67jyYo",Wed May 25 19:27:31 +0000 2022
80,RT @omar_journalist: یہ بھی کسی کو نظر آ رہا یا گھاس کو لگاٸی آگ ڈھونڈ رہےہیں سب۔ https://t.co/OAFdU89Qso,Wed May 25 19:27:31 +0000 2022
81,آپ سے اتفاق کرتا ہوں۔,Wed May 25 19:27:31 +0000 2022
82,"ایک ہی شیل پڑا اور یوتھئے انقلاب و آزادی بھول کر بھاگ گے🙊
🤣🤣🤣
امیر محترم نے پہلے بتا دیا تھا کہ ناچنے والیوں کے بچے انقلاب نہیں لاسکتے۔۔۔ https://t.co/TUK25zzl5r",Wed May 25 19:27:31 +0000 2022
